gene_id,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene_symbol,entrez
ENSG00000160305.19,0.16017049524959148,5.932753336821171,1.0124778272443473,0.31411742788044505,0.9951721414938968,-6.085641752030496,DIP2A,23181
ENSG00000169299.14,0.24189066479244925,4.490598239726744,1.0124343066959633,0.31413810801314535,0.9951721414938968,-5.713827282324738,PGM2,55276
ENSG00000105053.11,0.2544176501199118,4.616072161039494,1.0123104865763135,0.31419694995001046,0.9951721414938968,-5.7748857272302985,VRK3,51231
ENSG00000225938.4,-0.31498965470657536,3.122067894725358,-1.0122521443450767,0.3142246779667116,0.9951721414938968,-5.489303420139666,NA,NA
ENSG00000099139.14,-0.40000881124563437,3.0422622313554126,-1.0119288639432318,0.31437835147455023,0.9951721414938968,-5.3604750504104635,PCSK5,5125
ENSG00000224114.1,-0.3644669907871725,1.345662516554899,-1.0119036281118263,0.31439034961141044,0.9951721414938968,-5.444158311339862,RPS14P1,100271063
ENSG00000138442.11,-0.23660170737299557,4.5067211338030715,-1.0118767478181756,0.3144031299291574,0.9951721414938968,-5.753859791626525,WDR12,55759
ENSG00000167807.15,1.0977958604309808,-0.0012988099824323258,1.0123957194954154,0.314415772400196,0.9951721414938968,-4.78317257937703,NA,NA
ENSG00000167196.14,0.17310180374070328,5.926612481603603,1.0118248333964015,0.3144278137833467,0.9951721414938968,-6.0643182090749566,FBXO22,26263
ENSG00000101057.16,0.2314955185764518,5.335006023840094,1.0117326808174814,0.3144716329475383,0.9951721414938968,-5.913521730406825,MYBL2,4605
ENSG00000167842.16,-0.2013487457620622,5.329045831132194,-1.0113159920232964,0.3146698222314904,0.9951721414938968,-5.935686356191938,MIS12,79003
ENSG00000290933.1,0.9313990301435737,0.03781709444912748,1.0112851011166222,0.31468451816832865,0.9951721414938968,-4.801223272861614,KIR3DX1,90011
ENSG00000101843.19,-0.24132546745325367,4.349895654288994,-1.0112761963805745,0.31468875456295897,0.9951721414938968,-5.754902035512058,PSMD10,5716
ENSG00000132549.20,0.38044922608053566,3.0323962266513544,1.0112241519930725,0.3147135152471242,0.9951721414938968,-5.391698260973393,VPS13B,157680
ENSG00000175352.12,0.45427921357843193,2.3921951975465916,1.011185669837004,0.3147318243897819,0.9951721414938968,-5.227019415575823,NRIP3,56675
ENSG00000124659.7,-0.17974433647413957,5.927743552751877,-1.010124614473203,0.3152369367185871,0.9951721414938968,-6.079540612242098,TBCC,6903
ENSG00000072778.20,-0.192698799641974,5.401910513678225,-1.010072732996211,0.315261648632098,0.9951721414938968,-5.983202813224805,ACADVL,37
ENSG00000084676.16,0.26875216295814086,4.131678995331058,1.0098690747003012,0.31535866660210976,0.9951721414938968,-5.669000699423755,NCOA1,8648
ENSG00000110104.13,-0.8339961192106349,-0.0359241376861459,-1.0097419289665504,0.3154192459225525,0.9951721414938968,-4.872329430070295,CCDC86,79080
ENSG00000140474.14,0.16443459039516917,5.944334632803759,1.0094319714924092,0.31556695953963587,0.9951721414938968,-6.064127869501181,ULK3,25989
ENSG00000307628.1,0.2874030608260405,4.20557733629563,1.009445232065208,0.3155826102245764,0.9951721414938968,-5.721704231264581,NA,NA
ENSG00000188483.8,0.6050802407295433,1.8518773352290339,1.0093399073591793,0.3156108426088988,0.9951721414938968,-5.076984853317493,IER5L,389792
ENSG00000198039.12,-0.3834739190602927,2.8456959168637668,-1.009309472024709,0.31562535073925113,0.9951721414938968,-5.3567559115591505,ZNF273,10793
ENSG00000048828.18,0.13377197269964292,8.950457870148421,1.009181709184599,0.3156862584941623,0.9951721414938968,-6.388173963494589,FAM120A,23196
ENSG00000078902.16,0.20840441908349305,4.826929078913969,1.0089326689514655,0.3158050047983314,0.9951721414938968,-5.871088195794724,TOLLIP,54472
ENSG00000287050.2,1.6079963614824737,-0.8150859980950735,1.0138806441454487,0.315869398742144,0.9951721414938968,-4.792148032056501,NA,NA
ENSG00000272145.3,0.6738788098762771,0.7891155985324323,1.0087829226484561,0.3158764205562727,0.9951721414938968,-4.938030492260757,NA,NA
ENSG00000189159.16,0.1566854009660803,6.7031054402237285,1.0082499470628534,0.3161306903470059,0.9951721414938968,-6.169557150271249,JPT1,51155
ENSG00000163938.17,-0.17463990542265595,6.457841447278342,-1.0082188002771844,0.3161455539529938,0.9951721414938968,-6.109563943405343,GNL3,26354
ENSG00000286545.1,-0.8051306924118231,0.18449682886825686,-1.0080501494844167,0.31622604416464184,0.9951721414938968,-4.876282786570405,NA,NA
ENSG00000302286.1,-0.9478651218148476,-0.3932769168780121,-1.007451507582673,0.31651186224819416,0.9951721414938968,-4.791066801777478,NA,NA
ENSG00000178761.15,-0.2816598140579929,4.653533852297216,-1.0090782314892004,0.31651444427343706,0.9951721414938968,-5.842321923912132,FAM219B,57184
ENSG00000214485.6,-0.40294094146457304,2.666736805141609,-1.0070615831215346,0.31669812212430165,0.9951721414938968,-5.336262160206167,RPL7P1,6174
ENSG00000249784.1,-0.7011683988222259,3.196845804966342,-1.01217816637566,0.31671935848557237,0.9951721414938968,-5.399602078534387,SCARNA22,677770
ENSG00000156709.15,-0.20739339270268076,4.8600038188339685,-1.0069501746750233,0.31675135336258353,0.9951721414938968,-5.838849175630962,AIFM1,9131
ENSG00000157404.17,0.5213526609157693,1.8972571802433007,1.0069094633526774,0.31677080682529096,0.9951721414938968,-5.157307865051239,KIT,3815
ENSG00000272097.3,0.7571336114369066,0.7388189311078627,1.0066451695913352,0.3168971161153407,0.9951721414938968,-4.889046682524925,TMEM14B-DT,118597831
ENSG00000130254.13,0.17758474256861234,5.865565909471159,1.0064061257241639,0.31701138710722254,0.9951721414938968,-6.046133208409477,SAFB2,9667
ENSG00000278591.1,5.5352583472639205,0.6614980570186945,1.0113236740829719,0.3171340874173054,0.9951721414938968,-4.794618201634348,LOC124904138,124904138
ENSG00000204439.4,0.19698528292051698,5.395582628199953,1.0060237074235838,0.31719425305744575,0.9951721414938968,-5.969926048668609,C6orf47,57827
ENSG00000299569.1,0.7835098828108469,0.12761882342080083,1.0058003298944247,0.3173011009569213,0.9951721414938968,-4.844267107789189,NA,NA
ENSG00000079435.11,-0.2924304900330097,3.028852023454886,-1.0054524326132726,0.3174675580441399,0.9951721414938968,-5.436371765543501,LIPE,3991
ENSG00000100902.11,-0.17141766006339232,6.858934705211211,-1.0052603910721367,0.31755946837169347,0.9951721414938968,-6.186166503603236,PSMA6,5687
ENSG00000185009.13,0.29118653978385867,3.797082291338848,1.0051798556484817,0.3175980175898379,0.9951721414938968,-5.6054686560254865,AP3M1,26985
ENSG00000141480.18,0.1436191709339365,6.716191617367434,1.0051250325022012,0.31762426111215125,0.9951721414938968,-6.183804143626857,ARRB2,409
ENSG00000169084.15,-3.134256429748394,-0.47279920575248136,-1.0098530444385736,0.31783069249062174,0.9951721414938968,-4.766338029440161,DHRSX,207063
ENSG00000083817.9,-0.7097801077833722,0.3992786629812745,-1.0043017424849403,0.3180185391775438,0.9951721414938968,-4.879991090016895,ZNF416,55659
ENSG00000099957.17,-0.9237867719615716,-0.28737272711504047,-1.004176814755803,0.31807839624229756,0.9951721414938968,-4.79520230328914,P2RX6,9127
ENSG00000184162.15,-0.1847082843654686,5.470939639599638,-1.0040822979778845,0.3181236873899151,0.9951721414938968,-5.988616755584546,NR2C2AP,126382
ENSG00000153774.9,0.1632012811062964,6.321758501309834,1.0040077539074606,0.3181594109208518,0.9951721414938968,-6.124005328259261,CFDP1,10428
ENSG00000307818.1,-0.8809956658626893,-0.6186200564488701,-1.0039800525868765,0.31817268682284755,0.9951721414938968,-4.810378698921246,NA,NA
ENSG00000100162.16,0.23624400034103843,4.799442273673119,1.003767392303408,0.3182746168986868,0.9951721414938968,-5.821192631023373,CENPM,79019
ENSG00000163918.12,-0.17541047382279817,6.782892099633034,-1.0038527549647134,0.31827514175247507,0.9951721414938968,-6.195039875504099,RFC4,5984
ENSG00000087448.11,-0.25767579998641743,4.628167082777058,-1.003520081263816,0.3183931827735835,0.9951721414938968,-5.739113350483304,KLHL42,57542
ENSG00000184897.7,-0.20921207732758162,7.804026636638277,-1.0077561974497276,0.318418502710619,0.9951721414938968,-6.316050988517556,H1-10,8971
ENSG00000292331.2,1.7113128443553838,0.0730634010892357,1.0084333422547263,0.3185040568706671,0.9951721414938968,-4.897770806748802,NA,NA
ENSG00000293372.2,0.5712486428243362,2.0237746421103133,1.0031673940331782,0.31856231901523624,0.9951721414938968,-5.116705049890476,NA,NA
ENSG00000025800.14,0.18693937467192434,6.490092450468165,1.0033070209061015,0.31859366607912826,0.9951721414938968,-6.144074787720992,KPNA6,23633
ENSG00000152782.19,0.8842893772687853,0.7324577368587711,1.002895274289585,0.318692858859669,0.9951721414938968,-4.856638944564894,PANK1,53354
ENSG00000270117.3,-0.9954437149033611,-0.9779715540502724,-1.0027764399703218,0.3187498766074233,0.9951721414938968,-4.770377816223799,NA,NA
ENSG00000109323.11,-0.2453778052013087,4.892321728677617,-1.0028374542522376,0.3188914430890544,0.9951721414938968,-5.895101840620123,MANBA,4126
ENSG00000138079.14,1.1349788180546383,-0.22620615183376566,1.0028944691367172,0.3189313176663315,0.9951721414938968,-4.770553398224162,SLC3A1,6519
ENSG00000197312.13,0.20171291519475432,5.888273036253901,1.0016419549304012,0.31929455453371614,0.9951721414938968,-6.035069916016754,DDI2,84301
ENSG00000173451.7,-0.41928035652590356,2.4678039293219074,-1.0016270083027197,0.31930173469636897,0.9951721414938968,-5.313105983519687,THAP2,83591
ENSG00000256603.1,0.8575840000263225,-0.29509899394906725,1.0013036017680228,0.31945712125225323,0.9951721414938968,-4.8094768421271,NA,NA
ENSG00000120784.17,-0.31252809804845505,3.3232258510067822,-1.0009474194889934,0.3196283137450365,0.9951721414938968,-5.478285613486381,ZFP30,22835
ENSG00000225190.12,0.38430871875665584,2.907150689543421,1.0008296085020274,0.3196849508739034,0.9951721414938968,-5.345509866244867,PLEKHM1,9842
ENSG00000135316.20,0.13461791771114218,7.87962415055582,1.0007942493107067,0.31970195095711246,0.9951721414938968,-6.285005091050296,SYNCRIP,10492
ENSG00000141337.13,0.3084455502001511,3.099343013255987,1.0006464364282481,0.3197730233298241,0.9951721414938968,-5.4159634546992015,ARSG,22901
ENSG00000129250.12,0.184466823472194,5.662321319351604,1.000549969039384,0.31981941309034767,0.9951721414938968,-6.009117811621151,KIF1C,10749
ENSG00000060140.9,0.5598493442498356,1.6782116170395676,1.0004723555769877,0.3198837801028194,0.9951721414938968,-5.1588430122742075,STYK1,55359
ENSG00000084693.16,-0.4610169126117656,6.796887127574253,-1.0054017327569804,0.319945488490663,0.9951721414938968,-6.218753872969082,AGBL5,60509
ENSG00000184517.12,0.28484023386641466,3.8202550219363305,1.0002360203771081,0.31997041742287224,0.9951721414938968,-5.598628380806144,ZFP1,162239
ENSG00000273156.2,0.7094490277480158,0.7824908031953044,1.000090694195752,0.32004033307140056,0.9951721414938968,-4.93145761569443,NA,NA
ENSG00000163848.21,-0.15124811536239235,6.885118690208127,-0.9995823682711109,0.32028496589417255,0.9951721414938968,-6.21338747889507,ZNF148,7707
ENSG00000300109.1,0.23568880456125818,4.560233137645756,0.9994694199882094,0.32033933935370945,0.9951721414938968,-5.78448092584639,NA,NA
ENSG00000089597.18,-0.14589508338762336,8.643094983053844,-0.9995802492712572,0.32035117352875253,0.9951721414938968,-6.378359411390739,GANAB,23193
ENSG00000288878.2,-0.6052610545844466,1.2400588827064396,-0.9994203995059721,0.3203629397918561,0.9951721414938968,-5.0227590046183,NA,NA
ENSG00000239486.1,1.023310454577009,-0.34075506489680296,0.9993371281051986,0.32040303265459374,0.9951721414938968,-4.784226519128209,NA,NA
ENSG00000164951.16,0.17252223720626514,5.424603613843613,0.9991986441820421,0.32046971619918163,0.9951721414938968,-5.990700424199179,PDP1,54704
ENSG00000116266.11,-0.2532778851170887,4.528068323907081,-0.9991667165675194,0.3204850914697216,0.9951721414938968,-5.77008533414916,STXBP3,6814
ENSG00000184792.16,-0.5965217114746189,1.6288228010993346,-0.999115895104538,0.32051915810977605,0.9951721414938968,-5.108511045728216,OSBP2,23762
ENSG00000075945.13,-0.24140575663397934,4.071881526572371,-0.9989522993510469,0.3205883603328236,0.9951721414938968,-5.688984251590346,KIFAP3,22920
ENSG00000100731.16,0.2038957817327578,5.227130189500682,0.9988170460573385,0.320653513186987,0.9951721414938968,-5.949798164428017,PCNX1,22990
ENSG00000001630.18,-0.20151343907545805,5.537203448612545,-0.9987081721306831,0.32070596523292305,0.9951721414938968,-5.982058311138408,CYP51A1,1595
ENSG00000267228.7,-1.9352324981098437,-0.10680181036567182,-1.0036668780789924,0.32077226779623425,0.9951721414938968,-4.877288862006309,NA,NA
ENSG00000176563.10,-0.1994609514130934,5.272828817952675,-0.9982245354761622,0.3209390351612526,0.9951721414938968,-5.96657465745623,CNTD1,124817
ENSG00000303578.1,-1.104339742186021,-1.201128968240225,-0.9981640508812467,0.32096819128415155,0.9951721414938968,-4.730785836259753,NA,NA
ENSG00000182359.15,-0.3990172237939609,2.7130440631549018,-0.9981054216364253,0.3209964547303556,0.9951721414938968,-5.341506102108606,KBTBD3,143879
ENSG00000232434.3,-0.5971867170909715,1.1224575827784369,-0.9974970319574099,0.32128983925787113,0.9951721414938968,-4.997318291788365,AJM1,389813
ENSG00000169045.19,0.11875617736035693,8.540158490876378,0.9972049128777796,0.32143077150339594,0.9951721414938968,-6.367589761650025,HNRNPH1,3187
ENSG00000130204.13,-0.25735589126196023,4.517275388354005,-0.997202756967307,0.32143181177058616,0.9951721414938968,-5.726738522106543,TOMM40,10452
ENSG00000181378.14,-0.9301793234970978,-0.5550518337559648,-0.9968173643910939,0.32161780684397184,0.9951721414938968,-4.806159122222143,CFAP65,255101
ENSG00000180346.5,0.5483494609145583,1.8246123505764802,0.9964246506298001,0.3218074087303354,0.9951721414938968,-5.095965108103379,TIGD2,166815
ENSG00000151726.16,0.5714085900174919,1.8290818061038163,0.9962759836707615,0.32187920438294965,0.9951721414938968,-5.090184778534976,ACSL1,2180
ENSG00000227500.11,0.44385174916515346,2.4880056970798146,0.9960589993553897,0.3219840115884584,0.9951721414938968,-5.264176318504471,SCAMP4,113178
ENSG00000110619.18,-0.14427923200389792,7.1902744882636895,-0.996011511752647,0.3220069519498869,0.9951721414938968,-6.278476187507882,CARS1,833
ENSG00000164291.17,-0.41830965188062574,2.5370763645932506,-0.9957740603477431,0.32212167650518314,0.9951721414938968,-5.321294288126859,ARSK,153642
ENSG00000131669.10,-0.2808203673140923,3.788524458071764,-0.9955222186027386,0.3222433833962568,0.9951721414938968,-5.623121435282355,NINJ1,4814
ENSG00000162772.18,0.4580422546162626,2.330644480705212,0.9952175117567553,0.32239067906726615,0.9951721414938968,-5.251885751462001,ATF3,467
ENSG00000259330.3,0.4838466935115595,2.012236457321697,0.9949709298822035,0.32250990976189675,0.9951721414938968,-5.130535184119746,INAFM2,100505573
ENSG00000242574.9,-0.29076671500237294,3.9327279831100626,-0.9949410525659673,0.3225243584444225,0.9951721414938968,-5.650003651425077,HLA-DMB,3109
ENSG00000196865.4,-0.22563754597667973,4.80411765772577,-0.9946755474202742,0.32265277571286577,0.9951721414938968,-5.830972663239723,NHLRC2,374354
ENSG00000111445.14,-0.22575370445577825,4.962192105596961,-0.9946475382016547,0.3226663249513362,0.9951721414938968,-5.884229413067677,RFC5,5985
ENSG00000124172.10,-0.1457628709191514,9.794901443652844,-0.9959795844805651,0.3226891542740138,0.9951721414938968,-6.4661779979526806,ATP5F1E,514
ENSG00000220583.1,0.9081421051376803,-0.414514057921693,0.9944462601639595,0.3227637027179008,0.9951721414938968,-4.843901997468598,NA,NA
ENSG00000109332.20,-0.12475872677975453,9.276578011823547,-0.9942053577169558,0.3228802762960956,0.9951721414938968,-6.432614809338606,UBE2D3,7323
ENSG00000166435.17,0.2071517139203074,5.133426060995582,0.9941169077792136,0.3229230845548321,0.9951721414938968,-5.901956102195943,XRRA1,143570
ENSG00000028116.18,0.46300573270227563,2.5847273939143345,0.9939627084625284,0.32299772339244326,0.9951721414938968,-5.272426459149164,VRK2,7444
ENSG00000276517.1,0.4734551416094641,2.6366939617470604,0.9939427643267192,0.3230073780135301,0.9951721414938968,-5.277435024739171,NA,NA
ENSG00000175213.3,0.27132454142010376,3.7543702747928287,0.9938376774284827,0.3230582519769407,0.9951721414938968,-5.587658021620116,ZNF408,79797
ENSG00000167384.11,-0.2705444921050999,3.9170068286225224,-0.9937503663988061,0.3231005244481441,0.9951721414938968,-5.637468784754687,ZNF180,7733
ENSG00000165006.14,-0.2948976420217613,3.5068706757509043,-0.9937380765919217,0.3231064749703738,0.9951721414938968,-5.561924373531877,UBAP1,51271
ENSG00000143816.8,0.7625921857423935,-0.12723274643988414,0.9934242173314222,0.3232584650890574,0.9951721414938968,-4.882935419555405,WNT9A,7483
ENSG00000138629.16,-0.39389817434255336,2.560475326701072,-0.992779665420725,0.3235707457349696,0.9951721414938968,-5.281897108619889,UBL7,84993
ENSG00000037042.9,0.9016769121583634,-0.20483862611071846,0.992630652918694,0.32364296964570327,0.9951721414938968,-4.828349398139865,TUBG2,27175
ENSG00000155858.6,0.3206958918897138,3.518831902647019,0.9926184453793162,0.32364888691296234,0.9951721414938968,-5.536835387101593,LSM11,134353
ENSG00000115128.7,-0.23359325023448552,5.649673680332014,-0.994162529954644,0.3236624435921249,0.9951721414938968,-6.019259348008159,SF3B6,51639
ENSG00000169247.14,-0.7180430073872534,0.11983415925741808,-0.9924538734199233,0.32372866562116664,0.9951721414938968,-4.868704623059277,SH3TC2,79628
ENSG00000287404.2,-0.7070113162489814,0.6993639104897665,-0.9922396119952069,0.3238325515681917,0.9951721414938968,-4.941954219122588,NA,NA
ENSG00000148481.14,-0.2870391141797608,3.5847979667047554,-0.9920251675638826,0.32393654836763375,0.9951721414938968,-5.55862000647423,MINDY3,80013
ENSG00000182742.6,-0.2131022469197097,4.559378909162132,-0.9919229220042325,0.3239861410833894,0.9951721414938968,-5.809844202333256,HOXB4,3214
ENSG00000125522.4,1.0480960763417495,-0.4694813174383411,0.992211710363812,0.32409855474639115,0.9951721414938968,-4.8070456451867605,NPBWR2,2832
ENSG00000164976.9,0.6690080159888092,0.8479453930481935,0.9915106755012649,0.32418614626407893,0.9951721414938968,-4.963818775419804,MYORG,57462
ENSG00000151883.20,-0.2065834839156171,5.197440995137367,-0.9914049600673768,0.3242374482539506,0.9951721414938968,-5.979318537529212,PARP8,79668
ENSG00000173581.8,-0.7513809248874637,0.4215588732967126,-0.9911766736451216,0.3243482503081042,0.9951721414938968,-4.900162781162733,CCDC106,29903
ENSG00000197063.11,-0.18082680994219125,6.340519127602651,-0.9910808191430599,0.32439478212676953,0.9951721414938968,-6.121070682409464,MAFG,4097
ENSG00000095380.11,-0.22096974958783022,5.129190279491625,-0.9909104101168874,0.3244775167739713,0.9951721414938968,-5.899342246369329,NANS,54187
ENSG00000007541.17,0.4746620794494991,2.12685589666523,0.9908422107807909,0.32451063189340135,0.9951721414938968,-5.194034724038695,PIGQ,9091
ENSG00000112592.15,-0.2422002086881987,4.189940768618776,-0.9908033845648969,0.3245294854928571,0.9951721414938968,-5.688740074607185,TBP,6908
ENSG00000130023.16,-0.31958790603117704,3.3511758714698456,-0.9907185453420322,0.3245706850459137,0.9951721414938968,-5.4786626220678984,ERMARD,55780
ENSG00000224596.10,0.9680478354572204,-0.47590488406374415,0.9906483583970725,0.32460477179002845,0.9951721414938968,-4.770346290481186,ZMIZ1-AS1,283050
ENSG00000151689.13,-0.3093009320069582,3.467469135905615,-0.990121407037396,0.32486076484178794,0.9951721414938968,-5.568642411714958,INPP1,3628
ENSG00000155506.19,0.14234009554876614,6.763437566334993,0.9900308850955607,0.3249047538643436,0.9951721414938968,-6.183590485877026,LARP1,23367
ENSG00000149136.9,0.13695611473654612,8.133299802527556,0.9896774895275016,0.3250765237390367,0.9951721414938968,-6.327018365988339,SSRP1,6749
ENSG00000105186.16,0.1800263104842772,6.2774221042334615,0.9895364869179978,0.3251450756127281,0.9951721414938968,-6.127013778246011,ANKRD27,84079
ENSG00000131089.17,0.29964148920903,3.703523125821568,0.9890827655143004,0.3253657283189504,0.9951721414938968,-5.575483433408909,ARHGEF9,23229
ENSG00000143889.16,-0.23354614472855495,4.535934412747133,-0.98893447223857,0.32543786743065284,0.9951721414938968,-5.810332337103503,HNRNPLL,92906
ENSG00000160310.20,0.12778337228755365,8.159600248352156,0.9888626009642612,0.32547283391496507,0.9951721414938968,-6.353639808395539,PRMT2,3275
ENSG00000152234.16,0.1449811715170597,7.768130741551696,0.9888256869615633,0.3254907941133075,0.9951721414938968,-6.306767277058283,ATP5F1A,498
ENSG00000112584.14,-0.3675997860558069,3.1531514759081043,-0.988705467631312,0.3255492903653038,0.9951721414938968,-5.459616777534605,FAM120B,84498
ENSG00000170340.11,0.1656618914621486,6.32564298280368,0.9885879215734142,0.3256064925828608,0.9951721414938968,-6.124592451762807,B3GNT2,10678
ENSG00000258843.2,0.7199249781433221,0.8805499118631498,0.9882598541681541,0.32576617737575564,0.9951721414938968,-4.930233893226367,LOC105370489,105370489
ENSG00000249790.4,0.9893435739559877,-0.3517429293156813,0.9881729927802446,0.32580846529455487,0.9951721414938968,-4.803817507483901,NA,NA
ENSG00000198216.14,0.8240498735126802,-0.15128618428518173,0.9881667224364135,0.32581151811241005,0.9951721414938968,-4.856190300961008,CACNA1E,777
ENSG00000159200.18,0.31478350808613564,3.983126579290955,0.9879651807384648,0.3259096520108772,0.9951721414938968,-5.630897866496832,RCAN1,1827
ENSG00000147155.11,0.1296761332914258,8.624135997028706,0.9878649307475053,0.3259584726257435,0.9951721414938968,-6.39095743178313,EBP,10682
ENSG00000014919.13,0.20924047993188655,4.990177455170086,0.9878417254868771,0.3259697740152584,0.9951721414938968,-5.896554118118183,COX15,1355
ENSG00000187010.21,-0.7032808228487591,0.6759970426966384,-0.9877842212273353,0.3259977807659894,0.9951721414938968,-4.946400784975156,RHD,6007
ENSG00000102886.15,-0.6936521905621209,0.603273844342515,-0.9877608076381993,0.326009184525889,0.9951721414938968,-4.963609569075427,GDPD3,79153
ENSG00000198736.13,-0.2694128815676726,3.907058334584856,-0.98761213497646,0.3260816027896668,0.9951721414938968,-5.63640105636453,MSRB1,51734
ENSG00000254860.8,0.6343119986694077,1.3015132226506905,0.9875013163206137,0.3261355893347947,0.9951721414938968,-5.022618479128434,TMEM9B-AS1,493900
ENSG00000300574.1,-0.5286512777626904,1.4890642995403651,-0.9874901765827048,0.326141016509355,0.9951721414938968,-5.069015294648943,NA,NA
ENSG00000132589.16,0.18373982814970358,5.698454214389302,0.9874069745029751,0.3261815536614767,0.9951721414938968,-6.0348864930014345,FLOT2,2319
ENSG00000163935.14,0.19463271501007284,5.539821373991004,0.9871258307482897,0.32631855525918685,0.9951721414938968,-5.984109723113188,SFMBT1,51460
ENSG00000261221.5,-0.2885697528869686,4.844586423359648,-0.9895828625364695,0.3263420124713585,0.9951721414938968,-5.875967586553032,ZNF865,100507290
ENSG00000090661.13,-0.4496003383774454,2.2920208308599013,-0.9870531117382737,0.3263539974880999,0.9951721414938968,-5.250991405646214,CERS4,79603
ENSG00000261329.8,1.0354657585938818,-0.1468043964309248,0.9872057281517005,0.32637330063203907,0.9951721414938968,-4.801974627210054,NA,NA
ENSG00000214293.12,-0.36620582406457425,3.1870241038780036,-0.9870044428857951,0.3263777194279548,0.9951721414938968,-5.4718993627319445,APTR,100505854
ENSG00000276259.1,-0.9435033822305884,-0.1321765636544684,-0.9869425670392424,0.3264117622371423,0.9951721414938968,-4.83461530841984,NA,NA
ENSG00000260751.2,0.7438482175108457,0.7092602203685228,0.9869151306342592,0.32642125454466964,0.9951721414938968,-4.923680206383152,NA,NA
ENSG00000155324.10,0.36549460890236674,2.978903071666091,0.9866260731648159,0.32656218147048055,0.9951721414938968,-5.333009960200542,GRAMD2B,65983
ENSG00000100911.16,0.17333744220167802,8.005731901622733,0.988279635926691,0.3265698956065327,0.9951721414938968,-6.314995046849852,PSME2,5721
ENSG00000184227.8,1.0471425943489696,0.4941577052742516,0.988586839755635,0.32658652313452874,0.9951721414938968,-4.852931028147642,ACOT1,641371
ENSG00000113384.14,0.15011327977898858,6.529193480481318,0.9863247818249979,0.32670911568872174,0.9951721414938968,-6.1622735806978195,GOLPH3,64083
ENSG00000151135.10,-0.1807741923773971,5.664325310871795,-0.9862278552759941,0.3267563942626439,0.9951721414938968,-6.011347677423287,TMEM263,90488
ENSG00000304119.1,-0.5112769567268618,1.2905793828506036,-0.9861570060144432,0.32679095578689965,0.9951721414938968,-5.1300122461112165,NA,NA
ENSG00000198839.10,-0.2914843477099609,3.6802044165701084,-0.9861401216427954,0.32679919263877844,0.9951721414938968,-5.646693210664159,ZNF277,11179
ENSG00000164070.12,-0.9284468820164861,-0.32619060291260726,-0.986117672020227,0.32681014464855107,0.9951721414938968,-4.811216734164349,HSPA4L,22824
ENSG00000154920.15,0.34992897637722686,3.724008933164571,0.986000507083581,0.3268673072974314,0.9951721414938968,-5.532701443124591,EME1,146956
ENSG00000150756.14,-0.3709743674513186,2.75862290299306,-0.9859049238224463,0.32691394553097786,0.9951721414938968,-5.3873054166902214,ATPSCKMT,134145
ENSG00000113240.14,-0.260542704690522,4.407721699588147,-0.9858301451853368,0.3269504355658692,0.9951721414938968,-5.801673607096716,CLK4,57396
ENSG00000123159.16,0.23183246925797985,4.726638960332653,0.9857987491986203,0.32696575679494744,0.9951721414938968,-5.8368927056111755,GIPC1,10755
ENSG00000231663.4,-0.5106389335374941,1.836893119672534,-0.9856570598584037,0.32703490703777205,0.9951721414938968,-5.150446560317743,COA6-AS1,101927765
ENSG00000113732.9,-0.14837900766775558,7.135426558424692,-0.9856445215688824,0.3270410267055629,0.9951721414938968,-6.255968342320631,ATP6V0E1,8992
ENSG00000067334.14,-0.15947344350460568,6.270807830661212,-0.9856326607387613,0.3270468157897133,0.9951721414938968,-6.125438181620204,DNTTIP2,30836
ENSG00000140553.18,-0.1986016792486609,5.107283404125527,-0.9856305899908092,0.3270478264960768,0.9951721414938968,-5.950902798334142,UNC45A,55898
ENSG00000173114.13,0.14437141082557403,8.448948148847043,0.9855633384597484,0.32708065225510063,0.9951721414938968,-6.37374431902792,LRRN3,54674
ENSG00000121988.18,0.5357080106348234,1.5977066554185406,0.9854880007463551,0.3271174274989668,0.9951721414938968,-5.13384090397575,ZRANB3,84083
ENSG00000143333.7,0.7099696746877202,0.5189934955548179,0.985390876108061,0.3271648418116364,0.9951721414938968,-4.926366543052019,RGS16,6004
ENSG00000022976.16,-0.30968969332023333,3.5436624503765017,-0.985298065092634,0.3272101545411843,0.9951721414938968,-5.529827599675674,ZNF839,55778
ENSG00000167641.11,-0.6133268017563887,-0.7458522754889636,-0.9849314034086788,0.3273892087610569,0.9951721414938968,-4.915774843498094,PPP1R14A,94274
ENSG00000196693.15,-0.2068759975528982,5.182556618679945,-0.984898345187269,0.32740535547095095,0.9951721414938968,-5.940735895383609,ZNF33B,7582
ENSG00000248367.3,-0.456971204464669,1.621805100343458,-0.9847468042477912,0.3274793797226462,0.9951721414938968,-5.180007640817649,LOC124901151,124901151
ENSG00000136997.22,-0.286657322178157,4.120152057815173,-0.9845486563016054,0.3275761870936872,0.9951721414938968,-5.7001174619297235,MYC,4609
ENSG00000133872.14,-0.14147377632234281,8.596861817642083,-0.9845922941963269,0.3275814755756351,0.9951721414938968,-6.4015457250809416,SARAF,51669
ENSG00000166199.13,-0.25724853259120417,4.256979959808799,-0.9845222881564255,0.32758907096715106,0.9951721414938968,-5.723459782595823,ALKBH3,221120
ENSG00000166446.15,0.32353240591423216,3.6149823826944023,0.9843016456925338,0.327696893316781,0.9951721414938968,-5.5429853280865835,CDYL2,124359
