gene_id,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene_symbol,entrez
ENSG00000077782.23,0.44409867481499177,6.784613791162367,4.16468375184039,7.319426429931429e-5,0.07499972281869738,1.2588283810634007,FGFR1,2260
ENSG00000176083.18,-1.7198314834295685,3.6413560464283847,-4.328753276384371,7.916967756026418e-5,0.07605237150632878,1.4181319132153725,ZNF683,257101
ENSG00000064886.14,-1.010081034300705,3.0402492949045756,-4.123776934553011,8.494804242782777e-5,0.07616089227016361,1.212546455669453,CHI3L2,1117
ENSG00000227039.9,-0.7163965536129178,4.324774865395967,-4.110331374481429,8.919297728451171e-5,0.07616089227016361,1.2929342977795049,ITGB2-AS1,100505746
ENSG00000280721.2,0.6772519459129311,3.947701130171482,4.073106096431565,1.0203545845349825e-4,0.08254131560159306,1.1601011783520283,NA,NA
ENSG00000164484.12,-1.4225200606530515,2.2572608699862218,-4.040298765100963,1.1480993409256883e-4,0.08823143435013915,0.5289588203480946,TMEM200A,114801
ENSG00000099204.23,0.43571983170625295,6.565536860549073,3.9202244600808207,1.7594341354856203e-4,0.1206099323816581,0.4465511171900962,ABLIM1,3983
ENSG00000162490.7,-1.7447250473160003,1.515746742800122,-3.9166853734420335,1.781503068807267e-4,0.1206099323816581,-6.16621293831443e-4,DRAXIN,374946
ENSG00000196967.11,0.8002044165411277,4.181437578049635,3.955655436831476,1.8048330805322944e-4,0.1206099323816581,0.6698469866892083,ZNF585A,199704
ENSG00000198915.12,-1.3575799586400097,1.8387405877912806,-3.793223509499555,2.740203436282657e-4,0.17548719506526847,-0.06786451597085374,RASGEF1A,221002
ENSG00000169508.7,0.6912031774168099,4.261589981251741,3.7852169655731838,2.884957260626198e-4,0.17736717238329863,0.22231766081815696,GPR183,1880
ENSG00000227619.4,-2.579131575860368,0.5169521362704873,-3.74891199952566,3.266093494640411e-4,0.19130417065519742,-1.260588278785654,NA,NA
ENSG00000212195.2,1.5164828704167306,2.445672993270422,3.853553431870772,3.3880957145535165e-4,0.19130417065519742,0.11041807319721197,LOC124904154,124904154
ENSG00000168685.15,0.3208031761320278,8.153243971491307,3.7232010636207744,3.4850467002898685e-4,0.19130417065519742,-0.33056065220004704,IL7R,3575
ENSG00000247735.2,1.9690035430373154,0.07718807028098078,3.710328310258463,3.6414588350071754e-4,0.1929973182553803,-1.0323195112098302,NA,NA
ENSG00000235576.4,-0.4252635643313232,7.327476213071681,-3.7111979614835504,4.03688439037968e-4,0.20682304360045228,-0.3791724117585993,NA,NA
ENSG00000142102.16,-0.4200444239651224,6.100623063220605,-3.644852105735337,4.5459226546911173e-4,0.22538977807291122,-0.3812866672524562,PGGHG,80162
ENSG00000262074.7,2.6579803685526207,0.2934022579054158,3.7475109473328105,4.948472889860686e-4,0.227682465640125,-0.553370097043393,NA,NA
ENSG00000115607.10,-1.0340256698824293,2.7871197311384077,-3.6178202409056945,4.978364138509665e-4,0.227682465640125,-0.3156013430471223,IL18RAP,8807
ENSG00000189144.15,0.6482566415277309,3.656040480872177,3.614353450500592,5.036567229514802e-4,0.227682465640125,-0.23652477421763773,ZNF573,126231
ENSG00000271947.1,-1.2719894610449258,2.006214060433391,-3.591462638687133,5.437379727085951e-4,0.23877864687231734,-0.5467059132751055,NA,NA
ENSG00000222328.1,1.5266824118657913,3.011999603439581,3.6916877760078837,5.871773090326511e-4,0.2446550786843133,-0.30658525044600626,NA,NA
ENSG00000147050.18,-0.7642757537334446,3.71856830312455,-3.567484377381901,5.889549714586592e-4,0.2446550786843133,-0.36309851470868093,KDM6A,7403
ENSG00000246982.8,0.740284007287014,3.5606374359365782,3.552866787931036,6.182432935125502e-4,0.24581337690442115,-0.4063289335285134,NA,NA
ENSG00000196646.12,0.5913098404986341,4.197902136804126,3.550201776591186,6.237294534334694e-4,0.24581337690442115,-0.4655751961114536,ZNF136,7695
ENSG00000103260.9,0.9140410580895701,2.5003897362755203,3.5330324887254303,6.601937688505545e-4,0.25367945568082556,-0.5014737823168058,METRN,79006
ENSG00000267605.9,1.6811958444221489,0.6381282391233722,3.5404518543268924,6.928835426719729e-4,0.25542149176299034,-0.8783834500027083,NA,NA
ENSG00000267383.10,0.8064254460076374,3.1989089087972453,3.5136611530672552,7.037532700154959e-4,0.25542149176299034,-0.5159713511551702,NA,NA
ENSG00000079950.14,-0.4914567241877901,4.907630746902584,-3.5090216777253462,7.145819223037466e-4,0.25542149176299034,-0.6230814458047877,STX7,8417
ENSG00000215912.13,1.8725201749041325,-0.16073035962437174,3.4918629172682776,7.56014629317941e-4,0.26408965574128984,-1.4581968639023866,TTC34,100287898
ENSG00000270117.3,2.1696565218564556,-0.9779715540502724,3.471095908291789,8.091960415768617e-4,0.27429356197566246,-1.7799796024869061,NA,NA
ENSG00000197448.14,-0.3605710277775982,6.31863726899634,-3.46669242987137,8.209176220481765e-4,0.27429356197566246,-0.9312753973968233,GSTK1,373156
ENSG00000197124.12,0.574600774527033,3.788744346934325,3.455642488992732,8.510408413381478e-4,0.2783084623695177,-0.7301449921865695,ZNF682,91120
ENSG00000103056.12,-0.6251950030334803,4.333072920441952,-3.4452474406235076,8.80328081216325e-4,0.2818883876728107,-0.7566422156357184,SMPD3,55512
ENSG00000210154.1,0.9905116682729966,3.28632990378771,3.5217976945344938,9.025795901276134e-4,0.28311527143390647,-0.7022537622915435,NA,NA
ENSG00000298665.1,1.6634916906305923,-0.8519677040550592,3.4173423488213492,9.637189928742205e-4,0.29624721840953533,-1.557865826883544,NA,NA
ENSG00000170989.10,0.38053861113285326,6.398789126113119,3.3961332120690737,0.0010320188493919843,0.3059680386557563,-1.1877374454447045,S1PR1,1901
ENSG00000183542.7,0.5544151203270138,4.22511587822727,3.395191290135458,0.0010351553682562996,0.3059680386557563,-0.954833954799156,KLRC4,8302
ENSG00000160712.13,0.49450365136191365,4.44513083719008,3.3815308947483143,0.0010816639580524833,0.31326261062499794,-1.0040887962396674,IL6R,3570
ENSG00000274290.3,1.7598819919101107,0.13807772709032098,3.3761275571568587,0.001100597330757963,0.31326261062499794,-1.5503613949778692,H2BC6,8344
ENSG00000111537.5,-0.817959671399322,3.2112275223196733,-3.362759613882509,0.0011487870946029733,0.31956372301786,-0.9349237298404649,IFNG,3458
ENSG00000293489.2,0.3867135885430866,5.796569760609383,3.35856351267601,0.00116431805393625,0.31956372301786,-1.2050036776472162,NA,NA
ENSG00000278048.1,4.969771542069807,-0.9772159811437552,3.4557541400197747,0.001188178113519803,0.31967156675503455,-1.4105884619240658,LOC124904138,124904138
ENSG00000207501.1,2.5321917088639334,-1.634515750664705,3.345182044073216,0.0012153928488294213,0.31967156675503455,-2.2090090253038195,RNVU1-14,101954266
ENSG00000203760.9,-0.3894338869579945,6.131611295392155,-3.3421191028526973,0.001227106209404492,0.31967156675503455,-1.2657391622744187,CENPW,387103
ENSG00000172379.22,2.0156411727693127,-1.5066942870150055,3.327482220256903,0.0012856554435253429,0.32934206944974204,-2.1501943585420857,ARNT2,9915
ENSG00000105136.22,0.4932085085320912,4.678626127732222,3.2966087799765935,0.0014178594486110793,0.35725409385495555,-1.267021170517416,ZNF419,79744
ENSG00000118513.21,0.5084517452323016,4.6547343134777,3.288144864813716,0.0014562703391224102,0.36101411471470074,-1.2428583129117028,MYB,4602
ENSG00000253230.12,-1.6102369805667385,1.3908773455135766,-3.277069290836298,0.0015080079703078536,0.36329206560267235,-1.7334612464781003,MIR124-1HG,157627
ENSG00000033327.13,-0.6430006796415975,5.0873922407295264,-3.300994509582466,0.0015127320883910886,0.36329206560267235,-1.2550237000465492,GAB2,9846
ENSG00000233527.11,0.6534214967390892,3.081716776126995,3.268209879923671,0.0015506278852644747,0.36666385533099966,-1.1880163218052306,ZNF529-AS1,101927599
ENSG00000274210.1,1.267545803471998,1.7763018083416338,3.347356621819323,0.0015803817120520766,0.3680373774884912,-1.1646293754726527,LOC124904621,124904621
ENSG00000268205.1,0.40160556724393093,5.413416493212389,3.2428611691679974,0.001678888506142982,0.38053405296952647,-1.4876215804915347,NA,NA
ENSG00000171643.14,-1.1842727581039492,2.2704067563346495,-3.241972575502137,0.001683559896026532,0.38053405296952647,-1.4227053908600866,S100Z,170591
ENSG00000178562.19,0.3293264666825202,6.262670432768195,3.2193770313486767,0.0018065125822444908,0.40240722303040327,-1.6800851442241456,CD28,940
ENSG00000120885.22,-1.0959046151469185,2.061799825376632,-3.21188024359175,0.0018491270647569538,0.4060154712187769,-1.4748999238617273,CLU,1191
ENSG00000121410.12,0.4170903142262352,5.487119078006161,3.203672961741377,0.0018968565407761196,0.4106293666440698,-1.629443128409621,A1BG,1
ENSG00000267757.5,1.056716333023067,1.2939247680031587,3.1926587111433355,0.00196272019117791,0.4189862408111733,-1.520841496523908,EML2-AS1,100287177
ENSG00000100836.11,-0.6161829429037251,6.793255849990825,-3.2577204406831286,0.0021000330326452206,0.4323970706283996,-1.759616282712483,PABPN1,8106
ENSG00000149212.12,-0.45501143463291704,5.289110320225707,-3.164551754979502,0.0021405999441126613,0.4323970706283996,-1.68112054790579,SESN3,143686
ENSG00000142694.7,1.5157626844073044,0.8845353101099915,3.1641265991118717,0.002143402588408727,0.4323970706283996,-1.7717111922872988,EVA1B,55194
ENSG00000198873.12,0.44577427532793834,4.649001295288499,3.161468102823364,0.00216100525338173,0.4323970706283996,-1.6071508732405952,GRK5,2869
ENSG00000119950.21,0.4022910193871079,6.164219350399239,3.1676023804253393,0.0021662052334669338,0.4323970706283996,-1.823558561638598,MXI1,4601
ENSG00000288771.3,1.0314791121634963,1.7967741712895215,3.1552395147769037,0.0022027758071713533,0.43405979687466284,-1.5562365915584744,NA,NA
ENSG00000274618.2,1.0114896291752569,1.727733795467326,3.1231759475846057,0.002434015305389298,0.465222208475698,-1.5837540372863401,H4C6,8361
ENSG00000202408.2,1.2088006293393807,0.9235795569307557,3.1206572489479507,0.002448711980457105,0.465222208475698,-1.6843348698723748,RNVU1-21,106480190
ENSG00000270022.4,1.2775802707870985,2.728706744304106,3.1890512935414552,0.0024517240654867625,0.465222208475698,-1.543003699991326,NA,NA
ENSG00000099840.14,0.6353957344137462,3.187595595294078,3.1131904936973025,0.0025050644598515856,0.4656110550575616,-1.602399453454729,IZUMO4,113177
ENSG00000286129.1,-1.7829573484515133,0.38755151399661375,-3.1107363900796705,0.0025238478148326207,0.4656110550575616,-2.2189084386058284,NA,NA
ENSG00000081019.14,0.2964644890367554,6.126637274165525,3.101371845671895,0.002596733332210802,0.4656110550575616,-1.9890963135856348,RSBN1,54665
ENSG00000203739.7,0.5425194282867474,3.416466275740167,3.0982858290735553,0.0026211779102267214,0.4656110550575616,-1.6626430906985643,PRDX6-AS1,101928673
ENSG00000240350.4,0.5937672608564988,3.2480467534862623,3.098182949166721,0.002621996503962683,0.4656110550575616,-1.6601552218397915,NA,NA
ENSG00000089737.19,0.30545124384820177,7.28823901161734,3.096485855317603,0.0026355342739107263,0.4656110550575616,-2.11718903772112,DDX24,57062
ENSG00000293314.2,0.8855528645863249,2.2847766802954927,3.0904378206298584,0.0026843099498244883,0.4688391355545726,-1.6589062983051361,NA,NA
ENSG00000223960.10,0.5017225318786092,4.165498052840723,3.081186927321863,0.002760541471106024,0.4767362068640403,-1.7581653800905208,CHROMR,101927027
ENSG00000290560.2,0.9183092417959204,1.661161921331214,3.0765297880960722,0.0027996751494955303,0.4781223005305144,-1.7109334013472202,GUSBP3,653188
ENSG00000269918.1,-0.74842543265546,3.1747135809751246,-3.0664043215445114,0.00288654372050774,0.4858693560098628,-1.7031643026380765,NA,NA
ENSG00000181007.9,0.7069664016013215,3.176046035754325,3.0589281818077603,0.0029522821670194444,0.4858693560098628,-1.7335693997763473,ZFP82,284406
ENSG00000265185.6,1.1145320455206233,2.7264360304253032,3.1373850952127382,0.0029585730105621696,0.4858693560098628,-1.7213144839691505,NA,NA
ENSG00000064393.16,0.29604116193304275,7.081899572930917,3.0567735245959584,0.0029714846756621408,0.4858693560098628,-2.207516843434367,HIPK2,28996
ENSG00000212283.1,1.4653507359536795,1.4544505855960543,3.093878359293504,0.0031040691969846266,0.4954612223579496,-1.8155276573386945,SNORD89,692205
ENSG00000111640.15,0.2726278609846471,11.09058469252051,3.0606914524358952,0.003121154276179967,0.4954612223579496,-2.496038563905546,GAPDH,2597
ENSG00000197841.15,0.5301971148680806,3.6320358373014527,3.0398003669270026,0.0031268535178087904,0.4954612223579496,-1.820572074885293,ZNF181,339318
ENSG00000213096.11,0.6384014262753435,3.296337976188035,3.0340059091632816,0.003181597147036943,0.4989913076526308,-1.8096086067128194,ZNF254,9534
ENSG00000242590.1,0.9461860547700498,2.375199604910103,3.0286865888941015,0.0032326328353123376,0.5013427836556071,-1.8118591943162463,NA,NA
ENSG00000245146.8,1.3419383196952983,0.36628270966888676,3.0256786695732596,0.0032618268292492337,0.5013427836556071,-2.1575804769901175,LOC124900193,124900193
ENSG00000137171.15,1.4002586003283801,0.9028706683688839,3.0134734040421325,0.003391191009338231,0.5129769131812066,-2.03786128214368,KLC4,89953
ENSG00000175198.17,-2.0220135282756386,0.6407044551104021,-3.018185267759616,0.003404270991833642,0.5129769131812066,-2.4423579811423166,PCCA,5095
ENSG00000170275.15,0.5665398862805322,3.630096323417619,3.0012963272215387,0.0035076493084875344,0.5234230084607127,-1.9325310197199572,CRTAP,10491
ENSG00000117318.9,0.48098539239056226,4.344102248186046,2.985987621563623,0.0036706404128392027,0.5424782994744092,-2.050534732141429,ID3,3399
ENSG00000292431.1,1.7615845612148697,-1.4564885361613638,2.9711630692935587,0.0038351273008371293,0.5613895867987303,-2.6242780299643442,NA,NA
ENSG00000156136.10,0.37361166177903105,6.040173244846311,2.9557277634288277,0.0040136092639541645,0.5819733432733538,-2.3612035742648585,DCK,1633
ENSG00000173020.11,0.260839533159567,6.993007805969049,2.9503777538312357,0.004077241824524019,0.585674830307796,-2.488603044698732,GRK2,156
ENSG00000171246.7,0.6218941745472515,4.033173325408324,2.946986241286771,0.004118061205991446,0.5860611179267456,-2.0458392371700884,NPTX1,4884
ENSG00000115604.12,-0.5772434908035797,4.137031746078595,-2.9385124116476202,0.004221704344854939,0.5916790467066202,-2.091860402171883,IL18R1,8809
ENSG00000278677.2,1.613421361844408,-0.10426401399644708,2.9374773340241727,0.004234527985538596,0.5916790467066202,-2.3779220553339586,H2AC17,8336
ENSG00000125657.5,-1.226702814797446,0.929427424235696,-2.916189718071239,0.004506361531943197,0.623988979693396,-2.2804564338183977,TNFSF9,8744
ENSG00000172183.16,0.4310737020272102,6.240391631424034,2.945325358785169,0.004599318461688186,0.6300209879423887,-2.4830825220899087,ISG20,3669
ENSG00000124762.15,-0.4994203171057894,5.030122210861253,-2.9252599238360286,0.004651163529866064,0.6300209879423887,-2.33778835778884,CDKN1A,1026
ENSG00000283125.1,-0.4211840121802819,5.102548053293009,-2.902693473552327,0.004686939065583935,0.6300209879423887,-2.363187787024853,NA,NA
ENSG00000070087.15,1.5757457597443818,-0.19111187034935065,2.900568373416323,0.004715972397653819,0.6300209879423887,-2.6474550157817442,PFN2,5217
ENSG00000253833.1,1.4366693735581515,2.59234945936974,2.9604898447890364,0.0048168247730097525,0.6300209879423887,-2.0861209998179837,DSTNP3,100287016
ENSG00000143545.10,0.5509661416699783,3.7678267825895064,2.8890606062128077,0.004876089414264129,0.6300209879423887,-2.1906111869919997,RAB13,5872
ENSG00000083817.9,1.2483455262757135,0.3992786629812745,2.887226821014049,0.0049020617027643095,0.6300209879423887,-2.396908547515554,ZNF416,55659
ENSG00000297004.1,1.9122310319610116,-0.5363837205750365,2.885509383150011,0.0049265015154700345,0.6300209879423887,-2.7506096480803475,NA,NA
ENSG00000291100.2,0.3558908985862921,5.60611400871533,2.8816386372185194,0.004981995347429781,0.6300209879423887,-2.5343034618787463,NA,NA
ENSG00000189233.12,0.937514595636912,1.2599522299552108,2.8787698698869972,0.005023494463552629,0.6300209879423887,-2.2236008484817082,NUGGC,389643
ENSG00000285668.2,1.0839296537594119,1.1600106309177871,2.8784355671546944,0.005028351059898934,0.6300209879423887,-2.287845169969121,NA,NA
ENSG00000185262.9,0.21945074125992292,8.81610049946942,2.8733485527293205,0.005102787634623761,0.6300209879423887,-2.8344601591578935,UBALD2,283991
ENSG00000101945.17,-1.1863434678733515,1.5839763225308046,-2.8696677121999126,0.005157278458944809,0.6300209879423887,-2.2816202504408825,SUV39H1,6839
ENSG00000300552.1,0.8750688356885892,6.619691776703249,2.934009007407498,0.005197323131151034,0.6300209879423887,-2.6002180035576896,NA,NA
ENSG00000196110.8,0.7428050401631427,2.338414466814213,2.8639081680778555,0.0052436163897713545,0.6300209879423887,-2.190458449609581,ZNF699,374879
ENSG00000275714.2,0.8810125175781889,1.6474558752680526,2.887036497036213,0.005278925317925192,0.6300209879423887,-2.189129383832759,H3C1,8350
ENSG00000135454.14,1.436490234548232,0.08306395714356153,2.860196930639303,0.005299950970509136,0.6300209879423887,-2.575080528933672,B4GALNT1,2583
ENSG00000184047.21,0.49818819089575417,5.073624201004865,2.883445720706863,0.0053103615935165514,0.6300209879423887,-2.4598726449513326,DIABLO,56616
ENSG00000272870.5,0.7351800283444785,4.202086865101688,2.9109589750549163,0.0053352292563796574,0.6300209879423887,-2.3079818660168545,SAP30-DT,105377540
ENSG00000167553.17,-0.2880161685113958,8.755551797856098,-2.863888492675219,0.005376124562609381,0.6300209879423887,-2.8556539933956775,TUBA1C,84790
ENSG00000278607.4,1.6571653367386454,0.06923166699667833,2.846193351386563,0.0055175618056274404,0.6300209879423887,-2.6740197411456856,NA,NA
ENSG00000122694.16,-0.3456774738656323,6.218538262891994,-2.8455879727739926,0.005527151604508242,0.6300209879423887,-2.64249013489221,GLIPR2,152007
ENSG00000149273.15,0.22613010114556253,11.430644260407904,2.84658100792341,0.005528613162270301,0.6300209879423887,-3.0576986343731263,RPS3,6188
ENSG00000245648.3,0.5092129296753996,4.567221209817166,2.850594235025476,0.00563274017234381,0.6300209879423887,-2.460199018540677,KLRK1-AS1,101928100
ENSG00000288948.1,1.697889964147632,0.1828330088697247,2.8375654652696194,0.005659537189299796,0.6300209879423887,-2.6300841838294144,NA,NA
ENSG00000267062.1,1.6751079481377062,0.4552592158243196,2.852107674175771,0.00566507002073091,0.6300209879423887,-2.514746795907406,NA,NA
ENSG00000273344.3,0.44536581101009576,3.819684157193975,2.8356768175909046,0.0056863456339151875,0.6300209879423887,-2.3606746380184265,PAXIP1-DT,202781
ENSG00000116560.12,-0.3060893869918724,8.0881398348744,-2.8435769491257026,0.005699012273617743,0.6300209879423887,-2.850107428889155,SFPQ,6421
ENSG00000134072.11,-0.8374299512200662,2.701413629430484,-2.8324764081334552,0.005738642700841536,0.6300209879423887,-2.2674659209283283,CAMK1,8536
ENSG00000145358.6,-1.5473449155809933,0.5585625168695162,-2.811497251665664,0.006092527399316999,0.6575804637109978,-2.793266484440276,DDIT4L,115265
ENSG00000173198.6,-0.5818849415870035,4.051139605412714,-2.8107788955123763,0.006104991659108906,0.6575804637109978,-2.3953026651083458,CYSLTR1,10800
ENSG00000279602.2,0.8185797474331444,4.4851486866327575,2.873394979586842,0.006118022531598743,0.6575804637109978,-2.539425522266701,NA,NA
ENSG00000171291.9,0.9075449332795886,1.6345080798689648,2.795022379400397,0.006384328097651372,0.6808728830512484,-2.383547538534605,ZNF439,90594
ENSG00000111729.15,1.3828991759283817,0.3027184479479695,2.7912508312709323,0.00645290408926006,0.6808728830512484,-2.630016939124598,CLEC4A,50856
ENSG00000154134.15,-0.862192946382083,2.4434434460202032,-2.7904458352887698,0.006467627906667681,0.6808728830512484,-2.3527354847167667,ROBO3,64221
ENSG00000178913.9,-0.33700836752555663,5.734011593382343,-2.7847507105802856,0.006572676118190711,0.6827248472497374,-2.7548241891980787,TAF7,6879
ENSG00000288681.1,-0.28283114272014487,8.548729969912896,-2.7918358979967888,0.006574058386009182,0.6827248472497374,-3.027746079026587,NA,NA
ENSG00000267198.2,1.0260715403925151,1.5996186444256681,2.7807982944380645,0.00664649457407545,0.6830635967961591,-2.4135442961025397,NA,NA
ENSG00000227028.7,-0.987101383670078,1.9930150919537453,-2.7797498518843358,0.006666202961576048,0.6830635967961591,-2.430292779022886,SLC8A1-AS1,100128590
ENSG00000294255.1,1.2525021612286873,0.8411034873476949,2.7754887172315246,0.006746854031741351,0.686749314356719,-2.5030818002381796,NA,NA
ENSG00000282885.4,0.5776278343667425,5.230977031142474,2.826782837244782,0.006824564052384397,0.690089141349659,-2.7029367507454785,NA,NA
ENSG00000012660.14,0.2686030148715828,7.463208443373878,2.7683333721518486,0.00688429338272447,0.6915790149834974,-3.013681217323959,ELOVL5,60481
ENSG00000198839.10,0.5232614837273788,3.6802044165701084,2.7555899509052275,0.007135420312986267,0.7121520143545385,-2.557730344209564,ZNF277,11179
ENSG00000134539.17,0.4833821439356272,3.5555377491197553,2.75321536347782,0.007183129402238753,0.7122883800800621,-2.567054002204516,KLRD1,3824
ENSG00000167123.20,-1.4680451705009752,1.0062615688974998,-2.748319890387113,0.007282407347594925,0.7134445882660855,-2.7580807684574236,CERCAM,51148
ENSG00000202538.1,1.1461402117776265,3.224383834945813,2.807521685510961,0.007287625267259299,0.7134445882660855,-2.4669521737842977,RNU4-2,26834
ENSG00000181222.19,1.04783108703745,1.7303431887350698,2.7507799520359155,0.007349129374280758,0.7136855048272438,-2.4646985442994067,POLR2A,5430
ENSG00000198429.10,0.7229475147745719,2.1563186751951036,2.7415257160037005,0.007422265852871196,0.7136855048272438,-2.4606480141817184,ZNF69,7620
ENSG00000178607.17,0.3572343473314623,5.110102246968214,2.741182904789435,0.007429387168012948,0.7136855048272438,-2.824051752509258,ERN1,2081
ENSG00000231721.9,0.4938977308965775,4.446295690297775,2.74185941799741,0.007540882262836944,0.7198966483217629,-2.6960628997306744,LINC-PINT,378805
ENSG00000078304.20,0.2253988171409791,8.418438801873718,2.733161222465355,0.0075978136051242555,0.7208542908071593,-3.1722900605156186,PPP2R5C,5527
ENSG00000083844.11,0.3132212193544479,5.56895368698894,2.7275177106987063,0.007718385757401989,0.7264996897672508,-2.8900830924484837,ZNF264,9422
ENSG00000139722.7,0.42749488361363763,4.405328753883303,2.7208240501895085,0.007863654017251311,0.7264996897672508,-2.7199675851537557,VPS37B,79720
ENSG00000188021.9,-0.36052110447436725,5.866017343787377,-2.7197976947309774,0.007886147359376672,0.7264996897672508,-2.90408577677395,UBQLN2,29978
ENSG00000172007.7,0.7993052826627172,2.438870604004454,2.7195328937199004,0.007891960176289415,0.7264996897672508,-2.5089858709349806,RAB33B,83452
ENSG00000113088.6,-0.42985826632362745,5.1102582086288475,-2.7353139578131804,0.007893653102871235,0.7264996897672508,-2.864730682106634,GZMK,3003
ENSG00000255670.1,1.6598498012855953,-0.7932518486515376,2.716538570224774,0.007957962690144125,0.7280588484971143,-2.8818122206034196,NA,NA
ENSG00000138496.17,-0.31587710875241726,6.853170925804971,-2.7141926214863115,0.008044812744737966,0.7288136649279521,-3.062370771268091,PARP9,83666
ENSG00000157404.17,-0.959262932701898,1.8972571802433007,-2.707242560467689,0.00816608695616572,0.7288136649279521,-2.5538293544318327,KIT,3815
ENSG00000198039.12,0.6680428871989048,2.8456959168637668,2.702943737866099,0.00826399703440633,0.7288136649279521,-2.560329015141998,ZNF273,10793
ENSG00000263934.5,0.8004087401874243,6.3857669110902044,2.7594693652581226,0.00827438131495389,0.7288136649279521,-3.005482090724696,NA,NA
ENSG00000273885.1,0.7533550541990994,4.610787133450874,2.7519424940280373,0.008427289226250034,0.7288136649279521,-2.776104674366475,NA,NA
ENSG00000171132.14,1.0615959679062836,0.9841620547547896,2.695674584628842,0.008431993178414409,0.7288136649279521,-2.670363573173334,PRKCE,5581
ENSG00000197620.11,-0.3033645291957896,6.163151464659155,-2.695208507603294,0.008442869874768217,0.7288136649279521,-3.018340838685016,EOLA1,91966
ENSG00000132600.18,-0.5343682278722253,4.229793916001141,-2.69518753491452,0.008443359607931423,0.7288136649279521,-2.7087719159906807,PRMT7,54496
ENSG00000225975.9,0.5752438249893363,3.094604907714137,2.69494360746897,0.008449057455198718,0.7288136649279521,-2.614093857149624,ZNF567-DT,101927621
ENSG00000224877.4,-0.2693473189590918,7.179825502855688,-2.690668970731424,0.008549477164515982,0.7288136649279521,-3.147037077695224,NDUFAF8,284184
ENSG00000198879.13,-0.4891449557769265,4.224749944250806,-2.690065465524735,0.008563741816395236,0.7288136649279521,-2.731283130216217,SFMBT2,57713
ENSG00000105438.9,0.30043039911092606,7.515239237292252,2.697940233623601,0.00861120404060144,0.7288136649279521,-3.20268875028126,KDELR1,10945
ENSG00000105401.10,-0.24071896680944072,7.886283840439874,-2.686753070403855,0.0086424208362275,0.7288136649279521,-3.219552599680651,CDC37,11140
ENSG00000137936.18,1.9170365790100452,-0.8380522548413868,2.6866867560804644,0.008644002683760062,0.7288136649279521,-3.158708282605729,BCAR3,8412
ENSG00000214922.10,0.575756103619895,3.3237527723274,2.6835349708690424,0.008719488958984174,0.7288136649279521,-2.6356637260638225,HLA-F-AS1,285830
ENSG00000137486.17,-0.3659654556293521,5.356581170097609,-2.6820170206804796,0.008756057739820508,0.7288136649279521,-2.946090746453991,ARRB1,408
ENSG00000197013.11,0.4899117667637136,3.624165275511385,2.68134391524682,0.00877231802288036,0.7288136649279521,-2.718428661082285,ZNF429,353088
ENSG00000078070.14,-0.4506279630382446,3.873165476805293,-2.677167501623381,0.008873823040961541,0.7321300222509723,-2.7209299125090394,MCCC1,56922
