gene_id,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene_symbol,entrez
ENSG00000303425.1,1.5493768591608668,0.7859220799072608,2.5164742178206074,0.0136880684312132,0.9998330685721823,-4.468109675340443,NA,NA
ENSG00000187045.19,-2.424663275503664,-0.665025819958887,-2.5154918098571906,0.013723620320936885,0.9998330685721823,-4.519584724412806,TMPRSS6,164656
ENSG00000106049.9,-1.0989140326927258,2.21006437112966,-2.5026827426972496,0.014194812953917947,0.9998330685721823,-4.321095680454978,HIBADH,11112
ENSG00000167912.9,1.6590895829762449,0.9923346560871098,2.498870174261013,0.01433783912873727,0.9998330685721823,-4.474798053641906,TOX-DT,100505501
ENSG00000244459.5,-0.7401315330192868,2.5094983120593426,-2.487448953836245,0.01477406999527873,0.9998330685721823,-4.149381335987858,NA,NA
ENSG00000198034.11,-0.25009505775054386,11.435268107136547,-2.4836831779189645,0.014920489877531218,0.9998330685721823,-3.0966107284253046,RPS4X,6191
ENSG00000291105.2,1.2919547931977893,1.857195961029008,2.4796699238308126,0.015077962467680579,0.9998330685721823,-4.360580573216656,MT1L,4500
ENSG00000163683.12,0.6636568370742082,3.586450253064173,2.477325716044403,0.015170632211065807,0.9998330685721823,-4.074923846127312,SMIM14,201895
ENSG00000158497.6,1.1007631073751818,-0.7768991431109153,2.467831476843298,0.015551191652227953,0.9998330685721823,-4.3919309645907685,HMHB1,57824
ENSG00000155970.12,-1.272894362826674,1.150075003303257,-2.4571383498773947,0.01599001973301935,0.9998330685721823,-4.414379052598211,MICU3,286097
ENSG00000289004.3,2.0014887980941256,0.14573219614300953,2.454279951140132,0.01610918438180032,0.9998330685721823,-4.510706469630582,NA,NA
ENSG00000182685.8,-1.1212868580752824,2.111107043916385,-2.4495857932669867,0.016306604097408285,0.9998330685721823,-4.315817250789877,BRICD5,283870
ENSG00000196150.14,1.4103347755292244,1.4961159059447715,2.4486149483572346,0.016347703280752246,0.9998330685721823,-4.439658373894405,ZNF250,58500
ENSG00000108107.15,-0.3906811312488827,8.542963086543294,-2.45910910586711,0.01671190212864961,0.9998330685721823,-3.2914836249721837,RPL28,6158
ENSG00000145506.14,-2.1893102000751137,-0.1536310711725443,-2.434825506378715,0.016941535261020164,0.9998330685721823,-4.520168722890243,NKD2,85409
ENSG00000304360.1,-0.8373292120745961,2.6094622004310364,-2.4346165966982416,0.01695067801526757,0.9998330685721823,-4.145668364320361,NA,NA
ENSG00000293064.2,-0.35357813288921314,8.31867395144854,-2.4394415653810606,0.01699862572216856,0.9998330685721823,-3.3072256715851704,NA,NA
ENSG00000138443.17,0.47588605381019455,4.8071088002078355,2.42655056589133,0.017307066316842735,0.9998330685721823,-3.805368761130402,ABI2,10152
ENSG00000165996.14,-2.1536481767966063,-0.28001011470424103,-2.4252965051292863,0.017363072030387623,0.9998330685721823,-4.523102115314755,HACD1,9200
ENSG00000067141.17,1.2732653212582468,1.4350408741411147,2.423718849240431,0.01743375893958396,0.9998330685721823,-4.419979290328423,NEO1,4756
ENSG00000244398.1,-0.7242646289005372,3.9106507567662216,-2.416867526009584,0.01779798992005594,0.9998330685721823,-4.025850497218424,RPL36AP37,729362
ENSG00000181513.15,-0.9744281847151579,2.027867367417338,-2.415613395927183,0.01780098628427305,0.9998330685721823,-4.3294122336128344,ACBD4,79777
ENSG00000279861.1,-3.6964196953629918,-0.8946371016898744,-2.451106979244597,0.01781389413259194,0.9998330685721823,-4.539825932823363,NA,NA
ENSG00000187627.18,-3.0275975102995485,-2.576963147942688,-2.4130977608949267,0.017916353997215004,0.9998330685721823,-4.554064097222022,RGPD1,400966
ENSG00000186364.12,1.1225092572538875,2.0361131950884492,2.408273657412572,0.018139454219255675,0.9998330685721823,-4.385671120712177,NUDT17,200035
ENSG00000143258.17,-0.7813660994496154,2.610421325686693,-2.4070402956995767,0.01819688926844674,0.9998330685721823,-4.2638892508352,USP21,27005
ENSG00000100417.12,-0.40272570066496627,5.291461349977493,-2.40603353690312,0.018243891916768295,0.9998330685721823,-3.666728706102254,PMM1,5372
ENSG00000100813.15,0.4851275519146361,5.31390576384804,2.40432305259937,0.018323997435746548,0.9998330685721823,-3.72276858126306,ACIN1,22985
ENSG00000167549.19,1.2344793515838963,1.0224407405961513,2.3928603465655063,0.018868949147637343,0.9998330685721823,-4.429326575834459,CORO6,84940
ENSG00000280649.2,-0.8744892956105956,2.849042234443399,-2.3919212906218594,0.019102183893191356,0.9998330685721823,-4.167443083783738,NA,NA
ENSG00000119698.12,-1.6347957345015582,0.03172239398777614,-2.3874610252434243,0.01913059966062602,0.9998330685721823,-4.484870007318676,PPP4R4,57718
ENSG00000111596.14,0.4046099956242948,5.718773379732707,2.3823389220710216,0.01938179332877986,0.9998330685721823,-3.6482142000979834,CNOT2,4848
ENSG00000184226.15,-1.5739256496514602,0.3958047088591441,-2.380812346006439,0.01945722330756654,0.9998330685721823,-4.486243352585165,PCDH9,5101
ENSG00000182318.7,0.9121933113212286,2.2952080142900013,2.3780180489293525,0.019595969023953726,0.9998330685721823,-4.345538749596574,ZSCAN22,342945
ENSG00000212664.5,-1.664963286070497,1.144767410795132,-2.3872452138473514,0.019621926973079327,0.9998330685721823,-4.444309610181312,RPL17P39,645296
ENSG00000189190.11,0.776004385429776,2.986075648607922,2.360103431831251,0.02050655449628259,0.9998330685721823,-4.208615928763279,ZNF600,162966
ENSG00000198883.12,-1.672342416428371,-0.2862739917577447,-2.3538263867308546,0.02083438207206274,0.9998330685721823,-4.49876039320161,PNMA5,114824
ENSG00000186191.9,2.061877013414914,0.26599162334544557,2.3532272592911965,0.020865913991047643,0.9998330685721823,-4.525509453287974,BPIFB4,149954
ENSG00000142937.12,-0.2334684959808353,12.550339888756096,-2.346651030623706,0.02121481012115095,0.9998330685721823,-3.2934378640740745,RPS8,6202
ENSG00000278588.2,-1.7937944646991864,-0.712293101699797,-2.3435827586738722,0.02137935606411184,0.9998330685721823,-4.510903985652694,H2BC10,8346
ENSG00000303878.1,-1.497470214310481,0.5424348067729656,-2.339065070508586,0.021623689494470365,0.9998330685721823,-4.467963932948588,NA,NA
ENSG00000171469.11,-0.9582028120173569,2.345976799316912,-2.338063652241535,0.02167818357192541,0.9998330685721823,-4.3426195792115125,ZNF561,93134
ENSG00000297388.1,2.0280531996747735,-0.8025261550113432,2.333410473688811,0.021932993463201014,0.9998330685721823,-4.532891426448254,NA,NA
ENSG00000230155.9,-1.5916233328039766,0.8176303995143981,-2.3320019216553454,0.0220106472518329,0.9998330685721823,-4.479464168398767,NA,NA
ENSG00000302206.1,-0.2943285021250439,9.643622872042512,-2.332547462858193,0.022015601644679583,0.9998330685721823,-3.3927551729063596,NA,NA
ENSG00000253392.5,-1.8160388614839933,0.30132493340026434,-2.3303354689668283,0.02210283328801381,0.9998330685721823,-4.50792568815025,NA,NA
ENSG00000100890.16,-0.5023802463725122,4.654120898265789,-2.3277173612693054,0.022248353709346316,0.9998330685721823,-3.900791833469561,PRORP,9692
ENSG00000245248.11,-1.5980638615472078,0.7327059371332237,-2.3240777070835583,0.022452061923171857,0.9998330685721823,-4.473300192320993,NA,NA
ENSG00000127184.13,-0.471253147171967,7.827193611847534,-2.3540591909901263,0.022521544262715985,0.9998330685721823,-3.504181186726913,COX7C,1350
ENSG00000293428.2,-2.7857274613041354,1.2262512892131403,-2.357340520281998,0.022697063618987868,0.9998330685721823,-4.467674065352471,NA,NA
ENSG00000212195.2,-1.0295912650049939,2.445672993270422,-2.351402173130289,0.022767487154888955,0.9998330685721823,-4.12143464345271,LOC124904154,124904154
ENSG00000013523.12,0.7029314785630625,3.1684619266703073,2.3144301496969204,0.0230000286159037,0.9998330685721823,-4.2166527841774215,ANGEL1,23357
ENSG00000178015.5,-1.9406007896625326,0.0782928800882243,-2.311920217852443,0.02314451207104524,0.9998330685721823,-4.516400463627648,GPR150,285601
ENSG00000081181.8,1.252744548812983,1.6638272518136952,2.3039323811760632,0.02360967925517277,0.9998330685721823,-4.438468204797792,ARG2,384
ENSG00000197119.13,-0.4709807809225621,4.298730402447847,-2.2984561744374097,0.02393333281116735,0.9998330685721823,-3.888678907097949,SLC25A29,123096
ENSG00000162244.12,-0.3614475279520466,9.226668500317082,-2.3172315703223796,0.024041590846923307,0.9998330685721823,-3.45140098601325,RPL29,6159
ENSG00000171703.17,-0.9145603477973774,2.4700311781875954,-2.294916963685423,0.024144583092314386,0.9998330685721823,-4.338863679477609,TCEA2,6919
ENSG00000263606.2,2.2825525020081265,-0.6179381527951526,2.2940317402397885,0.024210216034654914,0.9998330685721823,-4.535390326835781,NA,NA
ENSG00000143554.14,0.5028287756983532,4.390256836603186,2.2916945227388306,0.024338354422207647,0.9998330685721823,-3.984517106893707,SLC27A3,11000
ENSG00000289009.3,-2.006981717989282,-0.3241729195846068,-2.290415908681903,0.024415619001693374,0.9998330685721823,-4.525942296930881,NA,NA
ENSG00000289603.2,-1.5790281865987308,0.214000011644499,-2.2898055063830003,0.024452580823390493,0.9998330685721823,-4.501176033172328,NA,NA
ENSG00000171475.14,0.34329330151993975,6.394783187332654,2.288713384164299,0.024518835427680335,0.9998330685721823,-3.657928145058639,WIPF2,147179
ENSG00000242971.3,-2.2099120323807626,-0.49980354750992106,-2.2856342683411035,0.024706485548398247,0.9998330685721823,-4.541093411486426,RN7SL233P,106480985
ENSG00000070614.15,-2.149429908531949,-0.8511452503508161,-2.285547035351727,0.02471182016087818,0.9998330685721823,-4.538695303993538,NDST1,3340
ENSG00000008128.23,0.40603790019548924,5.531064872858998,2.2792224178709763,0.025101307927267533,0.9998330685721823,-3.7964656202834606,CDK11A,728642
ENSG00000212719.16,-1.3170861269425562,1.2079472568031722,-2.2744975970634043,0.02539579367416188,0.9998330685721823,-4.470762655589388,LINC02693,339263
ENSG00000184451.5,-2.2231708074894807,-0.34523879032241395,-2.272646004479734,0.02551202546658718,0.9998330685721823,-4.538865955593158,CCR10,2826
ENSG00000176020.9,1.1305357640264744,2.2761727662620164,2.266055490195148,0.02592954580894132,0.9998330685721823,-4.399991696486581,AMIGO3,386724
ENSG00000291266.2,1.7881567919990375,0.5456203855459971,2.26220454380682,0.026176281756987187,0.9998330685721823,-4.5064467898280895,SMG1P5,595101
ENSG00000169891.18,-1.8162117101159383,-0.16831646570764386,-2.260791615049593,0.026267326550155567,0.9998330685721823,-4.52997403193509,REPS2,9185
ENSG00000285238.2,-2.3728671398258596,0.048376439969570605,-2.2768892079524727,0.026335612978269075,0.9998330685721823,-4.522689729800236,NA,NA
ENSG00000136270.14,-0.4014989296039033,5.2815623494529955,-2.258945971556128,0.02638667341262689,0.9998330685721823,-3.8446453104323526,TBRG4,9238
ENSG00000112742.10,-0.3928420001159232,5.770531601496226,-2.2544622660912315,0.026678595548843352,0.9998330685721823,-3.76325207138766,TTK,7272
ENSG00000102804.16,-1.2930377026932296,1.3099029762766279,-2.251361072775091,0.02688216241973677,0.9998330685721823,-4.462345698987394,TSC22D1,8848
ENSG00000287562.1,-1.5149129538768433,1.3745492671310493,-2.251349259508545,0.026882940461068847,0.9998330685721823,-4.479821663636105,NA,NA
ENSG00000293222.2,1.8187851398229014,0.0788803911843578,2.2458152167590355,0.027249603604363692,0.9998330685721823,-4.519861714586456,NA,NA
ENSG00000289137.3,-1.055361704139758,1.563754767947652,-2.2452186587785024,0.027289390047272117,0.9998330685721823,-4.411673919654855,NA,NA
ENSG00000182534.14,-0.4627821766830573,4.425936561911917,-2.2445139368817544,0.02733645599365664,0.9998330685721823,-3.9784557094862083,MXRA7,439921
ENSG00000165923.17,-1.6176081809440552,0.07900638841303402,-2.2420194143292713,0.027503629501479672,0.9998330685721823,-4.519126537960068,AGBL2,79841
ENSG00000183395.5,-1.574411738357806,0.8012009100914308,-2.2408148136050583,0.027584678031913723,0.9998330685721823,-4.486557890767123,PMCH,5367
ENSG00000145743.18,0.5833135490740209,3.9907812444717203,2.2406012256578567,0.02759907061186064,0.9998330685721823,-4.118132739506029,FBXL17,64839
ENSG00000069702.11,0.6933352689880592,3.4893178413063466,2.240319915384293,0.027618036700239632,0.9998330685721823,-4.192579024154611,TGFBR3,7049
ENSG00000107147.14,2.0294913853927103,-1.1323244989592232,2.226246711042958,0.02858157162862168,0.9998330685721823,-4.541471943562259,KCNT1,57582
ENSG00000275538.1,-3.4710530331966147,-1.593992313277584,-2.259220344274643,0.028634373605872798,0.9998330685721823,-4.5160304714721695,RNVU1-19,101954277
ENSG00000182287.15,-0.32343172239950935,6.81312979117492,-2.225477607234618,0.028635067679611277,0.9998330685721823,-3.6841105806036776,AP1S2,8905
ENSG00000119714.11,0.5369837038569556,4.1621601580545144,2.2252097052905624,0.028653722548997188,0.9998330685721823,-4.076499050639435,GPR68,8111
ENSG00000196437.12,-0.5542084751800012,4.025513323891348,-2.22385570072551,0.02874816919341409,0.9998330685721823,-4.068151852850832,ZNF569,148266
ENSG00000288856.3,-2.048868545814364,-0.34544893512809105,-2.223658601794718,0.028761940258340928,0.9998330685721823,-4.531669348747565,NA,NA
ENSG00000278770.1,3.405576625465715,-1.8229706148983538,2.251605080882749,0.028779451748154477,0.9998330685721823,-4.550433706515443,NA,NA
ENSG00000274618.2,-0.9021908927610625,1.727733795467326,-2.221636253859007,0.028918856649288983,0.9998330685721823,-4.310020233189702,H4C6,8361
ENSG00000271780.3,1.4662574121914012,1.3207213890835423,2.2213186817988713,0.028925869656044777,0.9998330685721823,-4.477474708444545,NA,NA
ENSG00000295840.1,-0.7341811540177767,3.451610451384666,-2.2215873300950015,0.02897945212109566,0.9998330685721823,-4.192559705231741,NA,NA
ENSG00000291166.2,-2.1756989600115166,-1.3632074347444778,-2.218004114244555,0.029159480796955514,0.9998330685721823,-4.551232615283803,NA,NA
ENSG00000307836.1,1.7586741782184685,0.11776887350077654,2.216276377896972,0.029327110610417463,0.9998330685721823,-4.509013991923099,NA,NA
ENSG00000135596.18,0.533276666929476,4.222804806991401,2.213668153787926,0.029467572325321198,0.9998330685721823,-4.0666442499214615,MICAL1,64780
ENSG00000138326.21,-0.24594601771272906,12.63296864592925,-2.2173620148991215,0.029534800788128635,0.9998330685721823,-3.499547673659477,RPS24,6229
ENSG00000268205.1,-0.3842489332484096,5.413416493212389,-2.2106362529099663,0.02968469271125276,0.9998330685721823,-3.8597382920850922,NA,NA
ENSG00000288670.1,-1.5610386765863926,0.6126667840127363,-2.2091563651794135,0.029791177708867904,0.9998330685721823,-4.5082857406465875,NA,NA
ENSG00000310372.1,1.9575066893499153,-0.3039952123123871,2.2066396618492536,0.029973033860560806,0.9998330685721823,-4.543678769099726,NA,NA
ENSG00000289285.2,-1.4372251228774955,0.9241804488143243,-2.2053114577678876,0.030069400218320646,0.9998330685721823,-4.475758166493308,NA,NA
ENSG00000267062.1,-1.816619949904114,0.4552592158243196,-2.209962240015295,0.030288968010810425,0.9998330685721823,-4.503196568229537,NA,NA
ENSG00000260448.8,-1.0416238825038404,1.7651728414159784,-2.1985921514547724,0.030561074580068896,0.9998330685721823,-4.430973141276768,NA,NA
ENSG00000304808.1,-1.6445770457619577,0.23829763154034436,-2.191876030498606,0.031059520596729867,0.9998330685721823,-4.513171457530574,NA,NA
ENSG00000197885.11,0.9769166755232226,1.7767489740806963,2.191482803896064,0.031088923162879548,0.9998330685721823,-4.434210036489185,NKIRAS1,28512
ENSG00000142686.8,0.7761872802795766,3.197997164395448,2.19134157351888,0.03111312149098166,0.9998330685721823,-4.252441908690933,C1orf216,127703
ENSG00000173890.17,-0.8755230951521185,2.810451410461397,-2.1893303321664694,0.0312502999742415,0.9998330685721823,-4.315819940800544,GPR160,26996
ENSG00000116191.19,-0.7854122626720672,3.173410339192107,-2.190875233076696,0.03126558847168125,0.9998330685721823,-4.246906617424047,RALGPS2,55103
ENSG00000274349.5,1.6865563050856733,1.127712787686498,2.1880875700416342,0.03153647976719695,0.9998330685721823,-4.502925029653359,ZNF658,26149
ENSG00000139637.14,-1.2992609226494252,1.0206550652552902,-2.1843076027033423,0.0316297145322633,0.9998330685721823,-4.482319673101077,MYG1,60314
